ia so much i haven t really been happy with any of cooks choices for singles,3
i fell asleep on the beach and didn t put on enough sunscreen lol,3
so i think my son might have the flu cause i def just cleaned up a stanky puke mess poor pumkpin,3
so great to see oin amp cynthia so happy dinner was great cute little place too bad oin got sick afterwards,1
i cant give any bday nudges,0
and all woman who transfer their first impressions sexual maternal onto a less threatening man are themselves as weak as him,3
brothers bloom won t be opening this weekend in el paso i ll just buy brick and enjoy that until i can watch brothers bloom,0
says i miss plurking,0
bitten to blood by my cat on my way for a rabies bacterin seems 7 shots for 2 months never wash my cats at home again they hate water,3
i miss voobys,0
monk neither are elp,0
dude that is my favorite sandwich place ever ummm did you take pictures,1
is sad that shin ae got married and it wasn t to alex,3
sure you will tweet about this when you re back but news is abuzz about tr knight s leaving quot confirmed quot today muy triste,3
ohh thursday i have exams all day what about wednesday,3
there was a mix up with my dentist appt this afternoon so they rescheduled me for tomorrow 9am,0
i was just thinking about how excited i am for you guys to move but then i realized how sad i am to see you go,3
goooood mooorning people sun is out definitly spring now we had our first spring hail storm my car has dimples now,3
i love those it sakey usb sticks we only have the 4gb in australia,3
fresh prince and sleepy sleeps my nightly routine gotta go to dmv early tmrw,3
dammit hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers so i can t watch and code,4
i am jealous of your mom talking to i want to see you all our twittering is making me miss you,3
i can t sleep i keep thinking about the puppy i played with today,3
i m suppposed to be sleep but i got some much to do amp i got that one part of the song stuck in my head quot your a jerk iknow quot blaahh,3
what s going on sweetheart,0
how can it be so freaking difficult to get a system wide spellchecker shit i d settle for an office suite one stupid unhelpful windows,0
last one month due to summer strawberry is not availble in the chennai markets,3
work at 6am gotta go to bed soon,0
correct i adore him i just plucked him up and put him under my arm cuz he was cryin all better now hahaha,2
hiii im on my ipod i cant fall asleep,3
dont wanna work 11 830 tomorrow but i get paid,3
feels sad coz i wasnt able to play with the guys,3
princecharming,0
cayogial i wanted to come to bz this summer not so sure anymore a teacher s life in the summer sucks,4
first ever dropped call on my mobile on a call to no less being charged for data even though i have a data pack,3
you win sigh rakeem,4
oh is that time for real,0
darn these allergies i don t like this time of year because of this i never used to have this problem either,3
oh no one minute too late oh well,3
star damn that sucks,4
i wanted to come to bz this summer not so sure anymore a teacher s life in the summer sucks,3
this website gave me a virus when i opened it more windows kept popping up,4
ahh big scary bug flying around my room,3
i wish she knew what she puts me through she stole my heart never gave it back and occasionally she likes to be like look what i have,3
is up with a nasty cough i cant be sick i have a huge weekend ahead of me,3
that was stone cold crazy,0
i m so tired,0
shift time bbye biochem waaaaahhhhhh,0
i m sure some1 will cum out and play i m workin through til midnight,0
i second that i wish it rained more where i am,0
early happy day of birth in case i don t make it very tired from therapy today n just taking my medicine misshu love ya,3
damn it were is eric or anyone else when you need your hair to be played with,0
i m feel deflated ugh no more dog,0
allergies suck ducks nuts lt 8 gt,3
well it almost was a good day guess i just retry tomorrow,0
waraku is tasteless and expensive portion is so little re waraku,4
sounds good appreciate the suggestion been a week now and we re still offline time to ask for a refund,2
he died wait what about magic jack i just read it,3
youstinkatrespondingtotexts,4
wonders why her karma points turned into 0 00,3
need to pack for cali cali cannot waittt thinking a glass of wine is in order to celebrate my weekend vaca still work 2morrow tho,1
is miserable i feel like im gona cry sux,3
well i ran out of beer so i left not sure about the eta waiting waiting waiting bleh gonna be a long nite methinks,0
my nose stud fell out and i can t find it looks like i ll have to head into amsterdam today and get a new one,3
claire love the show got into the office 5am and no radio,0
pats in philly at 2 am i love it mmm cheesesteak miss my boyfriend but i love vacation,2
sigh i m going to bed i just don t feel right anymore,3
what i focused on tom so much i didn t see my beloved barack oh no i must vote for both poor president only has 626 votes,0
epicentre wheelock place tourists only,0
now i am depressed after watching so you think you can dance,3
just cross cause i m stuck twiddling my thumbs now ugh,3
miss 16 th,0
i know but like i said i have no idea how long it takes for them to investigate this stuff,0
i cant sleep but im too sore to move,3
awe i miss my baby,0
just answered you never learned how to write in french just basic stuff,0
what is it with chocolates i just can never say no,0
achieving a new appreciation on how a xml build script can really be painful and cumbersome,3
radio i m too awake now ill have a nap this afternoon,0
i cant do anything,3
still needs another 6 hours of sleep,0
i m at work,1
rip leonardo you were a great mini fiddler crab,1
morning tweeple way to early again,0
last day working for the uni today sad times,3
thanks neemah i m gonna be soooo close to you and izzy yet so far,2
my head hurts so bad i could scream,3
i just go up and im so tired and my airmatras is broken somewhere and now im in even more pain,3
new work wellness challenge not going well i committed to not check email between 10 pm and 6 am failed on first day twice,3
new blog post blog auto insuran i just found that my auto insurance policy had been expired i am too careless meanw,3
where are all ma bestfriends at mia or wat,0
oh men i really can t see my face c mon guys,3
i m showing my age renewed my tags last week went down 20 got my insurance renewal email today went down 100 i don t wanna be old,3
my sole supporter is not my sole supporter,3
don t you hate it when you finish all your work and there s still 1 25 hours left of work time,4
urgh stop it guys,3
is still missing her husband i really want him home,3
i miss my puppy,3
2 days of this month left and i only have 400mb left on my onpeak downloads,2
up is out i didn t get the memo it looks amazing,1
i ve given up on pizza kids would never let me have my fav the hot ones,3
up reading tabloids about other people s lives thinking what i m gonna do with mine when my baby leaves,3
yearling in pet home died very sad for their whole family,3
fun in the sun hmmm hell no it s cold,0
i got a giant splinter stuck up underneath my finger nail today at muppets it hurt but i got to go to first aid for the first time,3
we hate change so of course we re fans for life lt 3 oh and if we haven t met rob by then something went horribly wrong,3
is feeling sad for some reason,3
well fuck this new pain med has an odd warning that actually applies to me i can t take this chan is displeased,3
just uploaded my new blog a painful story about an 80s year old man who cried because he wanted to die very sad,3
i don t think so i want details,0
hi who is mary poppins,0
its so addicting but its kind of a curse to do them at night time everytime i do one i feel like making music afterwards,3
my last tweet didn t send bad phone,0
omg ur alive lol 2day has gone sooo slow i m going insane grrr you doing anything tonight,1
have a headache i m going to bed goodnight,0
i was watching parental control,0
did you get them from california vintage ahahah they have the best dresses i want them but i dont have ebay,1
i just saw pics from this past thanksgiving and am sad because grandma was in them,3
it wont let me,3
took a shift tomorrow i don t really feel like working right now,3
but now i have no money for a phone,3
spent last night in a amp e er wife tangled wheels with daughter amp hit the deck dislocation amp fracture resulted,3
9 days i m about ready to visit torchwood and see if they ve heard anything,3
morley where are you in bris i can t hear any thunder,2
bec vs fat food winner fat food but not this weeknend ill beat it,2
too bad the red devils disappointing to say the least,3
i had a dream about a pretty pretty beach and there was no beach when i woke up,2
have a 3ware 9650se not fast enough for 3x x25 m ssd raid5 800mhz iop on the hpt might try an adaptec 5405 1 2ghz,3
when da heck will the garage man get here i ask you when,2
ate mandy please forgive me i really am sorry i don t wanna lose my bff,3
umm yeah that s probably a pretty good note to self because eeeeeewwwwwwww,4
why are plane tickets so expensive,3
umm yeah that s probably a pretty good note to self because eeeeeewwwwwwww,1
needs a job badly,3
daaammmnnnnn i do wish i was there,3
went to di bella coffee roasters today and asked for a job the person i needed to speak to is on holiday fb,3
hime i played up until the latter parts of the voodoo village part co op until i lost my usual partner,3
nite now i m up n bored as opposed to almost sleep frm b 4,0
is a bad friend,3
happy birthdayyy hope you have an awesome day didn t see you at next last night,0
im doing that shit right now im on vacation and you got me workin,4
ill be over in an oir,0
guess its a no go girlie i m still at the gym and work at 6 30am,0
would wish the severe migrains would stop doc s prescriptions arent working,4
i missed the game,2
no internet last night er was brill there was a massive explosion at the end of a nearby gas works er on standby,3
cuz airlines are super lame,4
still a pity it comes with no lamb though,3
i m sorry to hear that here is my optimist things will get better for all of us,3
is done painting all the bedroom furniture i still have to do the table but it will wait until after the move uggh moving in the heat,1
i m so very tired and have insomnia,4
a hungry fool ill probably never see that krispy kreme again had to enjoy it they closing down,0
airport and you didnt show up tonight homo,0
i hate bakersfield and i hate the ports let me go home already i want to start my vacation,4
what about me,0
looking for desktop twitter app that will actually let you access urls any suggestions i liked twittle but no linking,0
people in my house do not know how to close doors,3
why am i completing facebook quizzes at this time of the morning especially a friday morning,2
out with amp i am soooo hungry,0
i don t like the possibility of the left side of my brain hurting because of the thing called a vp shunt and possible death,3
had to cancel wow for now,3
wants to make a music profile but i don t have money i don t know how to write music i don t know how to play an instrument and no studio,3
but yeah i m sad about my quot ravenclaw quot account i love that account to bits,3
it s 1 15 am and i hear a helicopter flying over my house that s kind of weird in other news my headache is back booooo,3
sugar oh no i am always here lt 3,3
back from school ms suhana s last day as our ft ocu was okay i m playing altnoy over and over again,0
poll was trying to get it to work in a powerpoint to no avail,0
took a math test today the day before the test the teacher says bring your calculator luke was confident teacher decided no calcs,1
omg the concert was awesome madrigals gave me chills on almost every piece brooks also called up alumni but i didnt get to go,1
yeah it s terrible cockatoos are the hardest to live with so emotional good thing he found you though,0
up late with nothin 2 do,3
i think the vog is making me sicker than i think feeling slightly achy,3
i was watching harpers island lol there was no vodka involved,0
i am doing homework it sux big time maths is the worst,3
would have been better imo if it let you play through all 3 songs provided i just start to quot get it quot and it blacks out,0
word s after sex it never started,0
sometimes i wish things could go back to the way they were the beginning of last summer,3
i downloaded the new twitterfon update thinking they were fixing the typing problem for new tweets but no they didn t,3
trudy s off burnet the one up north that no one goes to,0
i feel the same way but i guess no matter where you are there will always be memes,3
i can t do 30 minutes of treadmill but done 30 minutes for today already gonna do 20 minutes more,1
i m sooooooooooooo confused,3
with friends like vaiko nedumaran ltte didn t need enemies wrong advice at wrong time led to numerous deaths amp a lost cause as well,0
work day 7 of 7,3
chillin with the roomies can t wait for the zombie clwn cr its gonna be 6 8 weeks,1
i looove guitars and playing them i think they sound magnificent if only i was better if only,0
no refunds but they do retrieve accounts takes like a week just hoping the thief doesn t use hacks or then it s permaban,3
no im not cries lol,0
cute malay girl came to seemy room for rent sadly think it was for her guyfreind bit misleading and disappointing lol,3
epicentre wheelock place 250 units amp for tourists only starting today,2
i hate the new mt dew commercial the one with a giant mosquito it scares me and grosses me out all at the same time,4
come on knight it s been well over 4 hours,0
not super keen on the drive home through the rain additional concentration required that i don t really wanna deal with,3
aw u can t let me in on the secret,2
im sorry i don t think i stick out at least compared to what i used to look like,2
no transport for church wont be making it im crushed oh well more time for assignments i suppose my throat really hurts,3
i hate when i see pregnant women smokinggg its sooo irresponsible n selfish its saaad ultimately the baby is the one who suffers,4
lies lies lies you just cant avoid to lie about practically everything,4
twittascope is not rocking my socks go away already,0
driving back home because i forgot the piece of cake for era,0
so i tried jumping without the trampoline and its like thud thud shouldn t have eaten that cookie,3
everytime i send an email to my coach i feel a need to practice shitty balls lol,3
it s pissing me off and not letting me follow ericka,3
is going to sleep not peaceful wanted to hear him say good night but that didn t happen good night everyone,3
my mums trying to make me feel ebtter about stopping voting adn not winning shortstack i almost cried,3
i was so close to the tacos one spot too late,0
rockstar umm how bout em aint get 2 see da game but i see dey survived anotha game of da series due to notin but lebron im guessin,0
is thinking so much and i m at work,2
i have forgot the live with the jonas brothers on facebook,3
i haven t seen muffin in two whole days,3
i ll miss y all back give my regards,3
my gap year is going so quick,2
i have to admit i m a bit bummed out that i wasn t with my friends walking today,3
girl a blunt is soooooooo in my thoughts right now i had an absolutly great day with a few stressors come home,0
my twitter has been hacked again,3
just found mj mouse flats at djs of course there are none left in my size,3
i wont have time to buy and i need a new binder pa,0
hahaha well its try its so ugly,4
25 man ulduar is hard,0
i don t even want to know why you know about vhemt but don t go we d miss you,3
that s awesome we have that this weekend too but i can t go because i m moving this sat i should be a lot of fun though,1
night night twitter world still cant believe the thomas thing tomorrow s gunna be fun sad,0
oats this is happening to me too,0
tah oh no hugs,2
bored now because i was talking to someone but now they re busy with something else just kinda a bummer idk,0
i knoww things won t be the samee lt 3,3
omg ness it s 11 18 pm and i need to beup early to set up my garage sale it starts a 8am wish i said 9am i m beat,3
i kno i doooo yall partyin with out me,1
okay so twitter suddenly changed how do i respond to messages now,3
ugh my dad just told me to read an article about kavya shivashankar the spellin bee girl and be more like her,0
decided that no matter how good my hair looks curly it doesn t justify the burn i get from the curler my hands covered i suck at it,3
going to sleep gonna fall asleep playing apps again tmrw is going to suck,3
yea i gotta be up at 7 30,0
i hate when my bf beats da dogs but i guess that the only way to teach these pitts,4
sprained my ankle like really badly and tore some stuffs it hurts and its my birthday weekend,3
i can t believe the metal gear solid song was stolen i m so disappointed,3
think i may have broke a toe at the bar tonight thanks drunk girl for steppin all over me,4
not one sale done today at work explored balconies in the big theater w coworkers a fun day but void of chili fries and tips,0
i wish i had left 4 dead but first i d need something to play it on,3
me too,0
that story reminds of living in portugal,0
youre diabetic so is my dad amp i might be too not sure are you still allowed to eat sugar throughout the day,0
i spilled my beer all over my leg wasted half my beer home now i met a cute girl good conversation,1
my roommate tickle loves to ignore me,4
i ll make him nachos tomorrow better than if he would have made them himself,0
yeahhh amp dont judge my pillow,0
scary lightning and thunder i m glad it s over now going to sleep i hope i m not late to school tomorow again haha,1
my teeth and head hurts,3
i hate rob zombie movies amp the smell of weed vommmm,3
maths and science were the strongest for me i think dunno bout geography only did like 1 day of study for 1 2 a year of work,4
waiting in line tryst,0
hope i get a job cuz we need an apartment i m drunk amp miss my lil punkin tehe,3
just got home not wanting to read the last chaper of breaking dawn cause i dont want it to beover,3
i need to be held gnite,3
hanging out with sam billy and veronica not going to school tomorrow to take sam to body shops dang car accidents,3
no more arrested development i am sad,3
xo wicked what time you leaving how come you cant stay the night,0
omg i keep losing followers this is so sad i want 90 one day thats my goal d,3
i feel so deflated no more doggy,3
rain i wanna see her hair hows everyone,3
i just had to empty my trash on the mac that was one of the most difficult things i have ever done in my life 8 000 pictures are gone,3
im contacting paws philippines so i can find quot tiger quot a new owner im so sad i love my dog soo much,3
just got home not wanting to read the last chaper of breaking dawn cause i dont want it to be over,3
aww pray for the arroyo family everyone,3
babsi there s a manual process but it s taking 4ever on my outlook database pffff crappy msft product,0
fuuudge movie store is closed,3
alo is so sad and quiet and empty tonight,3
hahahaha it s not horrible if others were singing with i m sure it could work i wish i could afford my own drum set,4
you never answered your dm i sent you i need your info,3
am trying to get through the pilot of the first season of friday night lights oh gosh pass the tissue,3
aw where are you headed to i just cancelled my trip to aussie,3
i have cystic lacrimal infectection my eye and face are swollen and it hurts,3
i didn t think anyone caught that,3
i need to be sleeping but i m not even tired,0
0,0
oh nevermind i think this thing is unsalvageable,0
lyin in bed up faaaaar too early,0
sad that christian lacroix had to file bankruptcy,3
i dont feel good at all fuckkk,3
why did i agree to work a double shift,0
looks like i ll never go to the zoo,3
ohh poor girl i ll email her i am relying on you being here in october mr,3
when will medhurst play again,0
bad times,3
aarrgghh fu k a hose has leaked water all over the new floating floor,4
have to go to the dreaded dmv tomorrow,3
i m a bit ben s thai ed out,0
english class working on interactive orals,1
thank you for the rec but that doesn t work,3
i m sorry excited for tomorrow night karaoke getting anything special for bday,0
my puppy gizmo h8s me haha he still growls me i always look back my long pruple scar on my fingie,3
i don t know how ima work out tomorrow wit my body dis sore ugh,3
in 7 11 w o you,0
yeah plus it s just a little too far to walk to pinocchio s for sushi,0
i m feeling this pressure in my head that always kicks in just before a nasty headache i m not looking forward to this,3
taylor swift and joe jonas looked really good together i m kinda sad they broke up,3
i m suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts,3
lady across the way had a miscarriage say a prayer,3
god i just want to sleep,3
ohhhh thunderstorms boo why do they always have to make the power go out,4
i feel so deflated no more doggy,3
found my book starting a real paper bound journal tonight have an annoying zit above my lip makes me look like i have herpes,3
ratt rocked nashville tonite one thing sucked no encore like in the 80 s they still have a fun show pearcy has that hott bad boy look,4
is feeling bad just got bad news about my mum,3
but but i dun wanna,3
damn girl i m so down but ya gotta let me know so i can get my kit together amp i got a flyer any next weekend i quot m down,3
dbl booooooo for being sick flippin blows bahaha i kno i dont have many friends on here either i feel so lame haha,3
thats what i was thinking but the only time it s gonna be on is 1 am,0
peeps still here fun times gotta sleep tho work in the a m some cool hot chicks here but none as cool as missing her,0
don t feel like working i think i tweet this too often,3
feels sick to my stomach and idkk whyy,3
vineri nimic special sau probabil un alt weekend pierdut,3
counting the hours of lost sunshine until the weekend,0
dude i just saw your sf pics looks like your mini excursion was pretty kick ass didn t see any sun while i was there tho,2
is home safely but hungry,1
jodie um i was thrown from s van yesterday and had to be taken to the er,3
got to final table but went out third don t think i ll be getting my free seat,3
good morning work this morning gutted lol nevermind,0
i have to work in the morning while my friends get to party it up stupid bberry lite flashing red and i have no messages,4
fb is boring and i wanna sing right now,1
the link doesn t work,3
hahaha i don t know anyone or anything about it except they have powers lol i live in my own bubble,0
the humpalow um ya i think so cell is dying,3
last day at work sick to the bone,3
i feel like i m on house arrest,3
love is like a war easy to begin hard to end fiuuhh,0
ur supposed to be in bk tho,2
did you know that there is a shortage of shells for crabs to use on the beach due to beach combers it is very sad,3
oh no nighty night,2
must have new music i won t sleep until you give us chapter 1 i might die first though hurry,1
my stupid tooooth hurts,3
love the song quot together quot that s quot his quot song for me well i think it s still is,2
ready to go school,0
my computers broken and i broke my laptop so i had to use the phone ahh still on he cause they fucked up my order,3
gable it s good isn t it our holiday chalet is out of sight but look v similar to those ones going home again today,0
it s a sad economy just heard of another friend losing their job so sad but just a reminder that,3
i m just starting to feel really panicky and anxious that something bad has happened cos it seems like it s been ages,3
my dog ran awayyy,3
is one84 those suck so bad,4
i m back top molar extracted swollen face all numb but no more toothache or sinus pain,3
just finished 8 hours of texas life insurance ce tonight 22 more hours to go,1
does anyone know any good rap songs i need to make a rap fun cd and i have no idea helllllpppp,3
i want to go to peru this summer ahhhhhhh hopefully yesyesyes i miss it over there,2
what happen to the maids of yours quit once again,0
i m awake anybody else awake wish i lived in the us since all the fun happens when i m asleep,3
at charle s with the power out lol damn savemart lost power and we could not buy beer,4
j heehee i love you i am tired,3
my mobile phone refuses to charge either the battery is broken or the chargerrr booooo,3
oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something,3
hmmm i thought u were sleeping too bad i can t see those videos until tomorrow night,3
morning everyone sorry for going early last night had bad news felt totally crap today is a new day,3
went to the beach and it started raining,0
how i wish my parents put me into a chinese school when i was younger then it ll be so much easier for me to get a job,3
yeah physically moving too apparently we ll be reporting directly to mr hayward,1
airport and you didnt show up tonight homo,0
jealous it looks like schindler s list in toronto,3
i want another tatt,1
what come as you are but erock just left bah d,0
so i need to make a lot of money tomorrow,1
being in your room makes me sad,3
nearly fell asleep but was jolted out of bed by a massive panic attack and now i m not sure if i can sleep at all,3
for the gays i only made 200 tonight,0
oh f ck i completely forgot about thirsty thursday oh my gaga this sucks,3
if one people did any wrong the world blames all the people over there this is the great world which we are living in shit,3
nope they are all sleeping cuz they live on the east coast,2
i bet its cool down in sr huh it s not here i haven t stopped sweating since noon when dad and i were packing,0
eww dislike,3
tactical mistake going to the city library and buying milk who knew ouch ouch ouch maybe a good thing i didn t try for uni,3
decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots age of the instant gratification,0
sorry bout the cat,3
needs to have an increase on her salary,0
my stomach feels like it s touching the ground i m so full,3
pug just woke me from an incredible sleep,2
i can t wait to hear your new album i m sure will be amazing please just replay to me i love you so much,2
sooo much work so little time,3
missed iron chef,3
the ds version sucks,3
what a bad day,3
i know ridiculous we never got to hang out i love chicago and want to go shopping so a trip sounds like fun,1
hates the net ayaw bumukas ng twitter,4
ugh my internet was down,3
omg i didnt tweet all that much today sadness,2
is feeling so giddy and wanna go home,3
the week just wasnt the same without an adam lambert performance,0
the link doesn t work,0
up and packing its the last day of youth camp,3
gossip girl when are you coming back chaceeeeeee,0
smh hiphop nursery rhymes,0
somebody please save the polar bears,3
noooooooooooo i just look at a lot of pictures lol lol,1
not really sleepy bored is the right word again not much work,2
it has come to my attention from a 16yo friend that i ve recently gained a ton of weight he didn t know it was me,3
guess im staying home tonight no movie ing for me,3
went to the cd store to search for the cd but,3
reminds me of the weather a month ago it was horrible i hope all is well hugs,3
i miss my mom quot may angels lead you in quot,3
there s really no android twitter app of tweetie s calibre,2
on jacksonville beach walking in the cold ass water but have to work in the morning ily lt gt,4
d no it s not,0
i feel the same way every day,3
can t sleep sucks the one day i have to sleep in and i have to get up and go shopping with mom ugh,3
well i just got home and its not on till tmw at 530p but with comcast its on right now but i didnt miss it,0
sleppytime really missing my godfather right now love you wayne,3
so have a headache right now and it sucks,3
hope ya sleepin well guys still here,3
i should be finished but i m not color drawing here i come,1
lakers baby lakers i ll miss the game tmwr i have to work you ll have to keep me posted please,3
comfort food of the day pan mee though it didnt taste any good,3
damn being drunk and hot sucks,3
misses my baby,3
is not sleeping because he has paperwork to do,3
showered in ice cold water sweating now means one thing i m sick,3
midnight cry wish the person i wanted wanted me right now,3
i ma need you to follow me real quick cause i can t dm you,0
i m poorly and can t sleep,3
went to pole class feeling discouraged i am hopeless when it cones to dancing or sexy moves or spreading my legs,3
and these poor unfortunate souls don t appear to have any pants at all,3
if i told you how often i wash my hair you would never speak to me again,3
looks like another sleepless night dedicated to homework sorry in advance ms chapman,3
why do u lot mock me,3
didnt say goodnight to you,3
i am not a pussy damnit sending you an e mail right now btw,4
has work tom,3
in the hongkong international airport has to wait for 3 4 hours for our next flight to cebu,0
can t sleep and nothings on tv,0
the pics i just uploaded are the baby pics of my cats missy is now an adult and a pretty little kitty but batty is in kitten heaven now,2
oh you ve been superseeded not good enough,0
today we say goodbye to the second good friend in a week from dmp but at least the sun is shinning and i m definately not working this pm,3
fuckin m transtelecom,5
is really really bored i guess i will go to bed,0
of the dead i met a stranger just 10 min ago he was stalking me at the store,3
tee we beefin what was u supposed to do before leavin,2
sometimes the things you say hurt the ones you love most unintentionally and you can never ever take it back or fix it,3
that sucks,3
iiii know and mean,0
having fever dont feel to work,3
taking horse pills hoping i can get some sleep tonight,3
pgpm student from where i myself was a pgpm student about 4 years back i wish i could stay one,0
missing 6 days can t pass quick enough,3
hey that s my school i hate that place,4
working from home today my back is killing me doctor and then physio after later today,3
back to work with no distractions,0
demi just say hi to me and it s enough just replay to me please love you so much,1
awwww i never noticed this,0
that sucks well state starts tomorrow so im headin 2 bed nitey nite,0
looks like it s going to be too nice to work today how annoying as i have no choice,3
did you guys keep a set list i forgot to ask for one xx,0
first impression of silverlight sadly based on what i saw today it s quite problematic,0
is desperatly hoping my dad takes me to vanessa s game,3
and jay hi fuck your job,3
missing you all deeply,3
the time you go to bed i have to get up to go to work,0
big now vanessa is going to be 3 in september its going by so fast its hard cuz im workin so much i miss out on alot,1
sniff sniff take care ravels hopefully we ll be chatting again soon in the mean time i ll hella miss you,3
cheryl lucky now i want to teleport,0
somebody please save the polar bears,3
my nose is runny my head is pounding and teeth hurt like a bitch man i feel awful,3
i don t want her to leave,3
headin home refreshed my mind and soul justa lil bit bac to reality,1
good lord just seen the agency work for our upcoming open day money for jam,1
wut do i do now,0
working but it s fridaaaayyyyy,5
at the grove for drag me to hell i hope that it doesn t suck,3
so i feel like shit for saying happy belated birfdayy i m only a month late,3
lmao thats sad kinda discourages me 4rom goin if the shit s wack,3
got home from work 9 45 and just finished cleaning now i need to eat dinner and don t know what i want ugh oh well might not eat,2
i wish i was there,3
i miss my little batty she was only 3 months old when she got sick she was always so fun and full of life lt 3 even at the very end,3
fc is finally up again it s about time i hate that this keeps happening,0
seriously bored without anyone to talk to but not tired enough for sleep,0
morning again i hate mornings so offensive,3
still give your computer a break omg,0
bed bed bed do you never answer texts anymore i thought of you the other day and sent one but never heard back sad day,3
where u at,0
waah we re no longer your peeps,3
yo lol wow dawg doesn t sound like you re playing i feel bad now haha,3
extremly deep,2
my little foster kittens are getting big chubba and winston are going 2 b missed when they get amazing homes,1
one week till exam block,1
yours13 i m not at home with my cats right now,0
hoping i didn t fail english that would just be sad,3
know what would be great for my shoulder to stop hurting so i can sleep normal again i just want need a few solid hours of good sleep,3
leno s last show was tonight i like him better than conan,0
i m sorry about your bad driving experiences,3
i don t have any of that,0
already misses,3
plan may changes nooooooo,4
my sister is a douchebag,4
there s relisting fees when you don t complete a sale that sucks,2
random has an a,0
i knew i should ve worn the sars mask on the plane from socal feeling the beginnings of a sore throat,3
gutted that the bathroom still isn t free early work isn t going to happen and i need the loo,3
july too long,0
awww i wish i could have been there i m stuck here about to jab out my eyes with knitting needles,3
me too wonder if mnet will show it,2
wearing glasses gives me a headache,0
stop talkin about food haha fill like sum nw hha hows your day goin or starting,1
finished sewing for the night uploading pictures from slidebar and beach i cant believe i am having difficulties with twitter,3
thank you cant wait ummm btw ima crash still sick,3
first my work computer now my home laptop is fucked,3
lies girls tell a guy calls her phone to see if the number is real ohh my phone isn t working try tomorrow,3
beer friday melbourne cbd m tub mini cmon thirsty and lonely you buggers are making me feel like a scotty no mates,3
i know we came back from 22 down in the 1st just to lose the lead in the last 6 minutes,3
gosh summer vacation is almost over here at the philippines kinda sad i wonder what section will i be in,3
